date,ZOMATO,ACI,ADANIENT,ADANIPORTS,AEROFLEX,AETHER,AVALON,AXISBANK,BAJFINANCE,BANDHANBNK,BHEL,CASTROLIND,CDSL,CLEAN,COALINDIA,DATAPATTNS,DCXINDIA,DMART,FEDERALBNK,HAL,HAPPSTMNDS,HDFCBANK,HFCL,IDFCFIRSTB,IEX,INDIGO,INOXINDIA,IRCTC,IREDA,IRFC,JIOFIN,KELLTONTEC,KOTAKBANK,LATENTVIEW,MAZDOCK,MCX,MTARTECH,NEWGEN,PPL,PREMIERENE,PRINCEPIPE,RTNPOWER,RVNL,SBICARD,SBIN,SONACOMS,SPANDANA,SWIGGY,SYNGENE,TATACONSUM,TATAELXSI,TATAPOWER,UJJIVANSFB,VBL,VINCOFE,WAAREERTL,WHIRLPOOL
2023-12-01,116.3,591.4,2362.7,827.8,157.35,794.85,506.35,1104.65,7259.35,226.25,170.5,140.1,1898.25,1444.85,346.65,2052.5,356.0,3988.4,148.75,2462.25,837.8,1555.4,66.75,86.1,142.7,2744.95,,701.3,62.75,75.4,225.5,85.7,1750.5,489.45,2013.35,3125.15,2244.3,,408.1,,687.6,8.85,165.0,739.95,571.75,562.15,1014.95,,746.7,942.85,8423.25,276.0,56.45,1089.05,,,1416.0
2023-12-04,117.4,605.7,2531.2,878.65,158.05,789.05,508.85,1125.6,7407.65,234.3,174.05,142.0,1927.4,1431.7,354.7,2087.65,361.0,3967.1,154.05,2519.4,839.1,1609.4,67.7,86.95,144.95,2820.25,,720.85,64.55,76.4,230.1,86.0,1818.55,490.5,2020.05,3090.15,2264.95,,448.9,,716.25,8.9,172.4,751.7,594.7,562.35,1054.25,,745.35,946.65,8402.8,281.55,56.95,1070.45,,,1321.05
2023-12-05,116.75,608.45,2959.35,1013.1,155.95,781.55,505.15,1132.45,7349.8,238.95,176.7,140.4,1918.65,1409.2,355.55,2049.7,370.15,4039.55,156.55,2552.95,837.5,1623.7,66.85,89.25,143.85,2836.1,,715.1,63.05,76.15,242.5,84.35,1828.45,478.75,2001.3,3187.75,2306.95,,450.8,,713.4,9.3,170.0,748.1,608.25,578.75,1021.55,,733.4,950.05,8392.1,281.5,56.6,1061.85,,,1349.3
2023-12-06,118.9,589.35,2883.95,1017.95,155.4,792.85,496.4,1120.5,7427.1,237.45,178.45,140.4,1900.55,1429.85,352.15,2042.95,367.2,4137.15,155.15,2714.6,840.35,1627.8,66.45,90.4,147.75,2872.15,,740.5,64.15,75.8,247.05,85.2,1821.4,478.85,2114.6,3173.5,2311.05,,436.35,,708.3,9.25,170.85,748.1,608.45,572.35,1015.2,,721.3,951.7,8454.55,294.15,57.1,1073.55,,,1335.5
2023-12-07,121.7,612.1,2887.15,1039.65,155.8,794.75,510.15,1117.85,7391.2,238.15,183.3,139.45,1887.0,1429.95,351.95,2022.5,361.6,4115.45,154.65,2689.75,867.2,1630.45,70.35,87.7,157.75,2878.35,,757.8,64.2,76.05,249.15,86.25,1826.85,472.9,2080.1,3310.7,2292.65,,454.3,,701.6,9.25,170.1,767.5,611.7,577.25,991.0,,728.35,956.9,8365.45,325.8,56.85,1077.0,,,1320.25
2023-12-08,119.95,622.25,2822.15,1022.95,154.8,789.45,514.35,1131.2,7307.6,237.05,176.7,140.45,1862.2,1415.9,351.0,2001.1,352.15,4070.65,154.5,2733.65,882.7,1653.2,68.3,88.05,152.7,2897.95,,749.55,70.85,76.6,244.25,88.65,1838.45,469.6,2059.35,3181.55,2278.9,,439.45,,688.95,9.2,171.15,759.95,614.15,571.8,981.25,,723.1,946.6,8365.85,323.55,59.8,1066.95,,,1312.35
2023-12-11,118.45,641.75,2855.8,1031.9,153.9,788.6,521.8,1116.5,7292.75,237.95,179.65,140.55,1891.1,1401.35,353.65,2030.1,365.9,4069.75,154.15,2791.75,879.1,1651.0,68.45,87.35,153.6,2925.55,,762.1,85.0,82.2,245.6,90.2,1844.05,465.0,2117.75,3251.95,2273.55,,445.2,,710.1,9.65,178.35,755.8,614.25,570.0,1017.45,,712.65,950.45,8446.25,333.65,60.9,1104.25,,,1337.7
2023-12-12,116.75,620.05,2857.65,1041.95,151.65,792.55,527.1,1131.0,7314.55,236.65,177.9,138.8,1875.15,1458.25,347.5,2029.4,362.35,4075.4,152.55,2739.9,904.3,1634.6,67.6,86.85,151.3,2926.45,,770.6,101.85,83.05,240.55,88.25,1824.35,453.65,2073.7,3227.85,2250.3,,442.9,,709.85,9.4,177.95,755.95,612.4,557.75,1020.45,,703.55,948.75,8901.9,330.8,59.8,1080.1,,,1335.7
2023-12-13,120.0,608.7,2875.05,1063.5,152.15,803.4,520.95,1114.85,7258.0,239.95,179.65,138.55,1954.8,1505.15,345.2,2022.1,366.6,4033.05,152.35,2770.0,894.65,1630.9,68.05,87.5,153.1,2981.15,,777.95,112.0,83.5,239.75,88.5,1826.2,456.4,2075.8,3266.4,2254.4,,443.9,,703.5,9.5,176.95,749.95,619.85,555.95,1012.65,,698.65,957.3,8858.75,338.15,59.85,1092.75,,,1331.5
2023-12-14,124.15,610.8,2894.05,1074.7,151.8,845.95,524.1,1120.45,7474.2,243.05,181.4,148.25,1947.2,1510.15,347.6,2001.1,366.9,4070.05,152.65,2773.0,913.2,1650.15,67.75,88.15,152.55,2980.2,,791.05,120.3,92.65,238.6,90.15,1853.85,471.05,2072.7,3254.05,2253.2,,440.85,,702.65,9.65,181.75,767.8,623.65,558.1,1056.8,,696.15,950.45,8985.65,335.4,59.95,1104.2,,,1335.75
2023-12-15,123.6,630.4,2991.8,1078.55,150.85,910.1,512.3,1120.35,7515.05,253.8,181.55,146.05,1890.6,1479.9,350.0,2002.2,364.65,4045.65,157.05,2761.8,935.2,1656.55,74.1,90.0,151.0,2914.4,,780.85,108.3,94.7,237.65,93.45,1850.6,477.95,2082.85,3273.2,2242.8,,442.8,,705.15,9.5,183.15,776.35,648.25,552.8,1059.5,,702.1,954.7,9053.6,333.2,59.55,1099.0,,,1347.05
2023-12-18,128.55,611.5,2980.6,1094.3,150.85,909.35,518.3,1111.35,7587.6,253.5,187.4,147.6,1895.2,1526.8,347.65,2001.1,360.0,4010.15,156.55,2813.1,936.4,1655.7,78.1,89.75,153.1,2975.55,,879.15,110.75,94.35,240.15,103.0,1846.95,473.05,2126.8,3226.1,2317.25,,426.15,,750.75,9.5,182.6,781.2,648.5,562.7,1050.75,,703.45,949.7,9087.35,337.05,59.65,1132.0,,,1345.3
2023-12-19,130.25,622.1,2941.25,1074.0,150.45,924.0,541.95,1120.25,7632.65,248.55,184.75,152.45,1911.95,1515.05,366.95,1983.0,361.3,4021.35,157.4,2787.45,925.7,1652.9,81.05,90.15,154.2,2984.65,,882.1,112.45,100.1,238.3,101.9,1846.55,469.4,2139.95,3193.25,2313.8,,427.15,,737.8,9.35,183.85,776.8,655.4,560.35,1053.15,,702.95,966.15,8900.75,335.9,59.7,1171.65,,,1359.45
2023-12-20,124.75,630.35,2783.85,1012.15,143.35,883.2,515.0,1110.25,7493.95,239.3,172.0,145.5,1806.95,1448.0,352.15,1930.05,338.1,3965.9,153.2,2665.9,884.85,1657.0,74.55,87.35,143.95,2859.35,,815.15,104.95,92.45,232.1,95.75,1826.5,455.95,2046.25,3111.4,2226.8,,398.4,,698.35,8.9,172.1,759.8,636.45,538.0,998.95,,689.3,976.3,8608.35,320.15,55.8,1253.4,,,1349.55
2023-12-21,127.35,661.5,2799.75,1018.95,145.5,899.9,535.15,1095.4,7367.15,238.25,180.45,151.7,1837.55,1471.4,355.5,1942.3,344.1,3954.5,153.95,2706.5,914.3,1686.7,77.3,88.35,147.1,2882.7,939.95,868.25,109.9,98.85,238.0,101.2,1852.7,458.2,2121.0,3217.85,2238.75,,414.1,,726.1,9.3,177.4,765.2,643.75,571.4,1027.75,,682.6,979.3,8770.45,328.55,57.25,1291.3,,,1356.0
2023-12-22,128.5,648.7,2808.35,1027.5,148.8,888.35,551.4,1088.3,7295.3,234.8,178.3,162.55,1836.95,1517.0,363.25,1962.85,349.6,4007.95,154.0,2703.7,916.65,1670.85,82.0,88.45,152.55,2871.4,910.65,860.9,109.85,97.75,236.75,100.9,1860.5,457.3,2121.4,3163.85,2236.65,,412.3,,734.6,9.15,176.9,773.15,636.75,577.0,1036.55,,705.15,992.8,8870.65,326.65,57.7,1238.6,,,1359.25
2023-12-26,125.0,643.8,2865.45,1028.75,147.7,889.25,557.0,1094.25,7162.3,234.95,182.2,182.55,1851.05,1543.6,366.05,1925.45,345.55,4023.45,153.95,2820.65,908.8,1682.45,85.8,88.5,156.4,2921.1,928.85,869.8,101.95,97.4,234.7,99.75,1886.85,454.15,2287.85,3144.15,2174.6,,405.45,,738.5,9.25,178.65,768.1,638.05,578.85,1029.7,,700.2,1007.35,8860.3,325.4,57.1,1250.05,,,1362.9
2023-12-27,127.05,649.9,2843.35,1024.4,147.85,882.7,565.95,1106.35,7232.8,238.0,181.95,177.25,1855.05,1545.55,365.6,1882.9,345.7,4027.45,154.0,2808.2,902.8,1703.3,84.1,88.85,154.75,2927.5,896.15,867.5,99.8,96.7,234.0,101.35,1902.35,453.1,2342.35,3188.3,2135.75,,401.75,,731.95,9.1,177.8,764.75,648.55,614.5,1022.1,,696.95,1026.75,8801.5,324.85,56.7,1237.05,,,1355.65
2023-12-28,123.2,650.55,2809.9,1016.95,157.0,878.1,553.2,1107.85,7258.65,239.35,192.6,179.95,1833.75,1535.25,380.95,1881.75,340.5,4044.65,155.5,2805.8,897.9,1705.25,82.75,88.7,161.5,2927.0,889.3,864.15,97.3,96.45,233.35,98.75,1921.35,452.15,2284.4,3183.8,2200.75,,395.35,,739.5,8.8,177.4,760.25,651.4,631.8,1083.95,,699.6,1041.0,8757.95,329.8,56.75,1237.8,,,1361.35
2023-12-29,123.7,649.7,2848.95,1024.35,155.0,887.3,551.1,1102.3,7327.75,241.4,193.55,179.75,1824.4,1549.1,376.0,1861.2,341.3,4082.65,156.15,2804.0,896.05,1709.25,84.15,88.9,168.0,2967.1,882.6,887.5,102.8,99.35,232.95,101.3,1908.1,455.05,2280.9,3199.85,2208.3,,397.15,,742.75,9.0,181.55,759.65,642.05,644.5,1128.7,,701.45,1086.8,8753.45,332.15,56.9,1236.9,,,1366.85
2024-01-01,124.5,647.2,2917.2,1047.85,156.75,882.45,544.2,1097.7,7299.05,244.1,198.15,191.7,1818.35,1591.2,381.8,1840.9,346.45,4064.75,156.55,2826.35,903.65,1698.1,84.55,87.8,168.0,2978.5,878.4,891.85,104.65,100.4,234.55,101.65,1909.15,455.45,2289.75,3169.45,2202.35,,409.25,,751.6,9.2,182.0,766.35,641.35,645.65,1127.3,,709.75,1080.1,8744.2,330.3,57.0,1242.5,,,1363.55
2024-01-02,128.7,644.75,2932.4,1078.4,156.2,884.3,535.7,1093.25,7430.05,242.35,202.0,189.0,1819.1,1574.75,392.65,1898.8,341.55,4103.35,151.9,2791.8,909.5,1699.1,85.2,86.1,165.95,2925.7,875.55,886.2,103.5,100.0,235.35,103.7,1865.05,454.7,2246.95,3178.05,2180.1,,405.3,,750.4,9.3,180.8,773.15,639.45,641.7,1113.4,,721.7,1097.75,8711.45,329.85,56.65,1236.15,,,1355.05
2024-01-03,127.55,646.85,3003.0,1094.25,156.8,902.25,538.0,1098.6,7384.8,253.9,194.4,189.3,1843.15,1570.55,384.55,1855.95,341.9,3932.35,151.75,2870.0,903.75,1672.9,88.05,86.1,163.15,2990.45,874.9,899.25,101.8,100.9,234.5,106.15,1865.9,455.65,2282.75,3177.55,2185.4,,394.2,,737.2,9.5,185.3,769.85,643.45,638.05,1102.9,,723.65,1084.95,8607.55,326.7,56.85,1225.8,,,1363.95
2024-01-04,129.75,648.6,2998.3,1123.2,156.95,902.0,550.1,1123.4,7705.55,260.8,195.05,193.25,1885.05,1568.0,384.75,1879.3,359.55,3897.85,154.85,2904.25,900.7,1690.85,91.25,87.05,165.95,2995.85,902.3,901.55,104.4,101.3,241.4,104.55,1863.6,453.75,2256.35,3181.55,2188.7,,394.65,,759.95,9.95,185.5,770.1,642.75,648.5,1142.95,,728.9,1125.55,8639.65,337.85,59.0,1260.0,,,1356.25
2024-01-05,133.3,637.35,3006.6,1154.25,158.75,904.15,545.2,1136.95,7711.15,251.7,195.8,188.25,1888.65,1571.55,384.25,1903.45,352.35,3863.5,154.6,2998.85,903.8,1682.2,91.95,86.7,164.2,2954.95,888.55,905.9,105.1,100.75,243.65,105.05,1847.6,450.5,2261.35,3144.45,2191.1,,419.6,,743.35,10.4,184.65,771.6,641.95,647.1,1155.75,,723.6,1122.95,8645.85,340.75,58.25,1279.15,,,1364.05
2024-01-08,132.85,636.5,2963.5,1168.85,157.6,895.95,532.85,1122.0,7736.0,233.1,195.15,180.7,1873.8,1528.45,380.4,1978.55,346.55,3804.4,150.2,2995.6,890.75,1663.45,91.8,85.45,160.9,2952.25,876.45,916.55,103.9,99.95,242.4,106.2,1826.1,444.75,2219.6,3160.7,2168.1,,443.5,,733.6,10.9,182.1,767.65,627.0,638.1,1212.15,,713.95,1104.95,8584.15,338.95,57.85,1269.5,,,1359.9
2024-01-09,134.3,625.1,3014.6,1197.1,157.95,896.25,549.5,1116.55,7725.45,234.9,195.6,180.15,1874.3,1501.95,385.35,1961.05,351.05,3810.75,151.45,3010.25,895.15,1650.5,90.6,84.25,162.85,3012.9,871.55,918.8,103.3,100.1,242.15,105.7,1826.65,466.15,2230.4,3077.7,2158.15,,444.55,,729.0,10.9,185.3,762.05,625.4,637.55,1208.15,,721.65,1111.65,8643.6,340.2,58.05,1297.55,,,1366.45
2024-01-10,134.65,630.95,3098.2,1214.35,157.8,894.7,540.85,1107.0,7680.55,231.05,199.65,180.45,1861.3,1497.4,382.05,1978.1,355.65,3822.0,151.75,3017.3,892.65,1655.95,89.0,83.9,164.05,3082.15,871.0,941.7,102.8,103.05,240.95,103.55,1820.8,463.25,2299.6,3061.55,2145.8,,445.2,,729.0,11.4,197.4,765.45,621.75,614.7,1217.1,,715.85,1113.95,8755.45,346.45,57.7,1268.7,,,1352.25
2024-01-11,138.35,621.95,3080.9,1202.95,173.8,889.8,544.95,1125.75,7669.75,232.8,197.75,180.0,1845.0,1529.35,384.35,1973.2,385.55,3821.35,150.35,3020.45,889.85,1649.0,89.2,86.65,166.9,3052.0,860.55,940.3,103.4,106.85,251.55,104.35,1822.85,461.2,2294.85,3162.4,2150.0,,453.1,,730.65,10.85,199.8,762.35,620.2,606.7,1224.4,,742.5,1119.25,8720.8,357.3,59.4,1278.1,,,1355.2
2024-01-12,139.55,623.15,3104.1,1207.1,170.2,886.25,541.6,1120.35,7661.05,230.15,196.45,177.75,1852.9,1522.6,381.1,1983.65,373.0,3841.0,151.1,3001.95,922.5,1641.2,87.7,87.15,164.4,3072.6,877.9,951.2,110.75,113.4,255.05,105.85,1833.25,464.95,2292.45,3059.8,2147.95,,478.5,,722.45,10.85,203.25,766.7,633.6,605.35,1212.25,,731.9,1159.0,8737.25,357.75,59.2,1265.05,,,1356.4
2024-01-15,133.4,620.75,3089.5,1203.1,166.4,881.75,557.15,1119.5,7478.0,231.0,201.25,177.6,1845.75,1506.65,384.65,1958.35,367.4,3858.25,152.95,3030.55,945.3,1672.8,88.4,86.75,163.65,3119.5,883.55,967.4,121.8,130.1,266.75,106.55,1851.5,479.3,2347.4,3158.95,2165.05,,483.65,,715.0,10.75,220.65,768.05,640.1,599.5,1201.85,,734.1,1150.8,8716.65,358.9,60.0,1271.7,,,1359.6
2024-01-16,133.55,611.45,3056.5,1193.35,162.5,871.65,555.35,1119.1,7456.65,229.75,203.0,173.05,1881.3,1504.5,381.9,1923.8,370.95,3828.3,149.7,2993.55,934.9,1679.15,86.1,88.3,164.1,3051.6,878.7,949.65,119.5,141.85,248.85,104.15,1848.0,470.8,2326.0,3163.0,2221.0,,474.65,,711.8,10.35,223.55,767.3,636.9,589.65,1157.85,,717.2,1143.7,8604.55,353.45,59.75,1266.1,,,1377.75
2024-01-17,127.4,608.75,2971.05,1166.85,160.95,876.4,542.6,1082.3,7358.85,228.3,207.1,167.95,1847.5,1474.0,379.65,1976.15,361.2,3786.45,145.9,2958.3,925.7,1537.5,84.0,85.2,147.25,3058.75,864.7,934.7,124.2,149.1,242.55,103.0,1779.65,463.95,2389.1,3148.0,2200.8,,464.65,,703.95,10.4,240.4,752.2,626.0,577.1,1143.95,,702.6,1138.6,8597.8,348.8,58.7,1248.5,,,1378.8
2024-01-18,129.45,600.15,2918.9,1154.05,159.35,866.7,529.55,1097.5,7265.55,227.6,212.15,177.45,1820.65,1486.9,375.65,1933.35,367.1,3748.85,146.85,2967.6,883.95,1486.15,84.6,86.4,137.2,3052.6,853.8,927.25,123.05,146.25,243.25,104.25,1777.25,461.9,2319.55,3193.35,2180.1,,454.35,,698.85,10.5,243.6,750.25,628.3,576.95,1139.35,,696.65,1146.8,8310.7,345.55,58.4,1230.15,,,1380.8
2024-01-19,135.05,617.1,2915.65,1152.45,159.25,874.55,527.6,1116.55,7319.1,226.2,222.25,178.8,1820.75,1499.0,383.25,1922.85,364.45,3731.7,146.55,3028.15,889.6,1470.65,88.55,85.7,140.05,3029.55,870.65,983.8,135.35,160.25,246.25,105.0,1764.3,473.9,2312.0,3200.9,2149.75,,466.0,,695.35,10.6,291.25,749.2,627.75,584.95,1154.0,,696.0,1161.7,8307.3,348.65,59.0,1267.35,,,1355.8
2024-01-20,133.1,622.7,2987.9,1193.0,164.5,870.1,530.15,1121.0,7301.3,229.65,219.75,178.75,1804.6,1481.2,398.8,1882.5,370.15,3676.5,145.55,3005.35,884.4,1478.85,99.7,87.7,142.25,3044.65,850.9,1027.0,148.85,176.25,246.45,104.75,1806.8,465.35,2365.0,3207.4,2160.85,,464.8,,697.1,10.45,320.35,744.75,631.4,587.05,1156.3,,682.85,1150.1,8290.25,345.85,58.95,1260.4,,,1354.7
2024-01-23,130.1,607.65,2896.55,1137.1,156.5,851.4,520.4,1089.25,7070.7,223.7,202.95,171.85,1733.35,1444.9,375.3,1860.15,351.8,3675.9,140.25,2890.5,856.3,1427.35,93.65,81.8,136.45,2911.8,817.65,935.35,154.05,161.3,240.4,101.55,1784.5,450.8,2277.15,3032.25,2119.65,,448.05,,677.3,9.95,288.75,729.9,605.1,579.95,1069.75,,681.1,1145.65,8195.7,346.2,57.7,1271.75,,,1308.45
2024-01-24,136.2,616.2,2903.45,1120.6,161.7,850.55,528.95,1059.15,7055.3,224.4,209.9,176.5,1761.5,1443.25,382.6,1866.6,339.6,3727.75,142.2,2931.45,867.75,1455.9,105.65,79.6,136.8,2910.15,810.4,970.6,161.75,171.9,239.75,102.25,1788.6,451.6,2326.6,3164.65,2115.3,,452.45,,685.2,10.1,298.85,746.95,618.3,585.7,1073.95,,695.65,1159.0,7768.45,356.95,55.35,1266.35,,,1339.75
2024-01-25,136.15,621.6,2893.6,1146.3,163.9,847.25,525.75,1042.25,7085.5,220.95,219.9,175.1,1770.2,1442.0,389.4,1858.15,349.8,3734.25,141.8,2903.8,866.55,1434.9,105.75,80.05,135.7,2863.05,853.6,970.3,169.8,173.85,239.85,101.5,1768.4,452.95,2343.5,3221.1,2110.15,,456.45,,689.2,10.2,301.95,759.85,612.75,585.4,1045.6,,685.3,1136.75,7667.15,365.1,54.65,1257.4,,,1317.0
2024-01-29,135.55,619.7,3064.65,1196.65,154.3,847.75,523.35,1061.25,7191.65,223.3,221.3,189.25,1765.4,1425.9,412.8,1869.15,347.55,3749.4,145.45,2976.95,856.2,1454.65,103.25,83.5,140.45,2896.0,871.3,981.8,178.25,170.85,251.0,101.3,1822.9,473.95,2319.2,3415.4,2105.65,,448.45,,705.75,10.7,299.05,715.55,622.95,597.3,1021.0,,683.25,1141.05,7694.0,381.9,55.35,1269.55,,,1333.0
2024-01-30,137.2,628.45,3091.1,1187.35,153.35,847.8,531.6,1054.1,6817.2,223.45,227.95,191.6,1745.05,1404.7,402.55,1953.75,347.25,3687.3,145.1,3012.55,857.4,1444.3,101.05,82.7,145.1,2929.0,895.35,964.05,173.15,166.65,247.7,100.9,1823.6,475.0,2286.45,3345.4,2089.65,,443.75,,698.85,11.2,296.25,712.55,626.75,596.9,1053.05,,716.85,1122.9,7594.8,383.25,55.3,1251.2,,,1309.1
2024-01-31,139.55,633.5,3142.0,1207.65,153.9,883.8,545.95,1067.75,6862.9,229.0,228.25,196.7,1775.05,1493.55,406.15,1905.5,344.6,3792.7,147.3,2999.4,876.05,1462.55,103.1,84.35,147.6,2961.35,915.6,977.2,181.8,175.15,248.25,99.75,1825.25,470.55,2290.95,3414.05,2100.55,,443.25,,710.6,11.0,308.25,715.35,640.5,618.2,1046.1,,750.5,1118.0,7605.15,389.75,55.35,1280.4,,,1348.65
2024-02-01,140.55,628.4,3153.5,1218.85,158.1,866.05,525.2,1084.25,6743.3,225.65,227.5,189.55,1810.95,1478.45,406.7,1942.45,342.25,3808.2,146.85,2997.55,864.2,1466.35,103.45,83.4,146.3,3066.6,894.75,963.3,185.8,169.9,252.4,99.5,1822.75,462.2,2234.55,3449.95,2029.0,,465.65,,702.15,10.45,297.55,711.95,647.65,629.25,994.05,,746.6,1129.65,7640.9,388.85,55.3,1284.5,,,1344.9
2024-02-02,143.8,619.45,3157.45,1261.45,154.4,846.0,507.3,1067.05,6848.3,228.9,233.8,198.4,1873.8,1461.45,419.8,1914.95,337.85,3784.3,145.85,2970.7,873.9,1446.15,96.8,82.55,146.05,3127.1,906.9,967.5,195.05,168.95,253.8,100.45,1822.95,485.45,2205.7,3655.1,2022.35,,466.1,,701.15,10.7,294.55,711.25,649.65,630.35,1016.9,,744.05,1162.75,7641.0,389.8,55.7,1285.75,,,1346.8
2024-02-05,140.25,627.45,3173.45,1258.55,152.4,837.45,496.95,1061.5,6608.2,222.65,235.3,198.1,1827.55,1400.0,440.25,1889.6,342.2,3729.6,147.25,2932.5,855.8,1444.85,98.25,83.25,146.55,3171.15,909.95,946.65,204.8,160.55,289.1,96.0,1808.35,490.2,2097.8,3850.05,2009.0,,445.95,,723.9,11.05,281.35,703.15,642.95,639.5,988.6,,741.5,1150.75,7601.0,394.0,57.2,1302.5,,,1354.5
2024-02-06,139.95,616.95,3203.75,1273.1,154.6,856.4,475.4,1050.05,6598.15,218.4,231.8,202.5,1850.35,1404.65,448.65,1888.4,356.95,3727.4,146.9,2958.45,869.1,1444.1,103.5,83.0,152.85,3137.85,998.6,965.25,209.45,160.9,270.95,102.65,1787.0,523.95,2152.0,3809.3,1978.6,,453.4,,673.55,11.6,285.2,708.6,650.25,631.3,970.85,,769.85,1163.55,7721.8,392.95,58.65,1347.15,,,1367.1
2024-02-07,140.4,624.6,3229.85,1255.65,155.55,876.3,472.75,1069.1,6709.2,216.25,231.55,198.35,1957.95,1408.25,452.65,1889.5,355.15,3717.7,149.2,2949.75,862.3,1429.95,105.8,83.15,145.1,3114.55,1017.5,954.75,199.0,162.5,268.5,101.9,1792.6,536.6,2155.05,3803.75,2015.3,,453.55,,646.45,12.15,280.85,725.15,675.25,627.4,958.65,,752.3,1166.2,7790.15,395.15,58.25,1345.2,,,1373.5
2024-02-08,144.1,626.15,3168.6,1245.2,153.3,869.8,484.35,1035.9,6575.65,214.15,230.8,197.1,2000.3,1372.1,459.2,1901.3,350.5,3731.05,146.65,3097.2,852.8,1403.05,107.05,81.0,144.45,3132.4,1047.85,944.35,189.05,161.95,262.8,103.25,1729.7,521.05,2185.15,3880.2,2004.4,,446.65,,656.45,11.55,281.7,721.45,699.55,607.55,965.2,,735.35,1137.9,7726.4,407.4,58.0,1375.35,,,1364.8
2024-02-09,149.45,639.1,3215.2,1271.5,151.0,866.3,480.95,1051.4,6654.5,216.2,227.55,201.6,1946.95,1405.7,456.2,1875.6,342.35,3719.2,147.3,2965.35,841.95,1403.6,102.1,81.25,143.75,3105.95,1015.65,939.15,179.6,153.7,273.0,102.7,1742.45,507.85,2117.45,3829.9,1978.35,,435.0,,635.4,11.0,259.25,718.4,725.25,619.35,962.85,,748.3,1129.25,7629.35,392.1,57.4,1370.0,,,1358.55
2024-02-12,153.8,646.05,3169.75,1249.35,145.6,858.15,484.9,1046.7,6569.15,200.7,216.7,193.7,1849.85,1395.25,432.8,1851.15,325.8,3675.6,146.65,2846.05,829.85,1390.0,94.05,79.2,140.0,3063.0,962.85,900.1,170.65,132.95,271.45,98.4,1709.55,512.8,2182.0,3488.95,1929.9,757.2,415.85,,619.65,10.45,229.6,712.85,707.9,593.95,942.95,,739.85,1122.2,7498.6,361.7,54.95,1389.35,,,1350.25
2024-02-13,154.75,651.85,3178.45,1264.8,143.45,863.45,473.65,1070.75,6603.65,199.05,213.35,191.0,1885.5,1396.0,452.35,1791.7,319.4,3703.2,147.7,2922.6,835.6,1394.45,96.7,80.5,144.5,3041.45,953.35,910.45,162.15,153.45,272.75,96.5,1737.15,511.7,2147.2,3418.35,1916.9,719.35,430.35,,595.7,,245.7,721.0,713.45,583.4,960.75,,745.55,1137.8,7443.3,365.05,54.75,1394.5,,,1342.75
2024-02-14,152.25,636.7,3207.2,1267.85,149.3,858.0,474.75,1096.85,6646.5,198.25,224.45,197.1,1898.7,1381.85,466.35,1872.05,331.25,3722.4,149.45,2957.1,827.35,1384.05,99.55,80.85,143.95,3094.3,1047.2,929.2,168.65,154.3,273.0,93.55,1748.95,521.1,2158.55,3357.9,1744.8,735.4,436.15,,588.55,,248.85,719.15,743.4,606.3,983.5,,749.95,1135.6,7429.55,373.7,55.1,1430.7,,,1342.8
2024-02-15,154.85,631.5,3193.8,1267.05,151.7,866.2,487.6,1072.2,6619.4,197.35,227.55,198.75,1878.4,1390.9,476.85,1854.65,323.75,3678.6,156.6,3023.2,836.4,1414.05,101.7,81.25,144.6,3028.85,1161.0,951.5,177.05,158.9,274.05,100.9,1739.25,522.55,2136.4,3454.05,1871.65,770.85,441.75,,598.4,,259.4,713.55,761.7,613.2,985.3,,751.85,1131.4,7470.2,378.85,56.55,1425.3,,,1333.15
2024-02-16,156.7,659.15,3223.6,1306.85,152.8,865.1,507.95,1068.75,6619.2,200.8,225.85,207.7,1876.15,1392.35,480.0,2019.15,323.65,3693.3,164.7,3078.8,836.5,1419.9,100.4,82.85,145.65,3045.3,1176.15,940.65,177.95,155.45,271.9,101.15,1735.25,512.85,2087.25,3584.75,1934.55,788.15,455.35,,594.45,,251.7,718.05,754.7,613.9,991.1,,764.7,1147.45,7513.45,376.3,56.1,1423.05,,,1331.45
2024-02-19,157.5,717.7,3258.8,1307.0,150.2,872.65,509.45,1062.95,6712.8,203.75,225.7,212.7,1841.5,1401.6,461.0,2058.65,335.45,3707.25,162.95,3021.75,838.4,1417.1,107.3,82.15,145.75,3068.05,1124.5,946.95,178.35,158.65,274.0,101.2,1731.4,522.6,2165.35,3708.9,1943.15,754.45,442.8,,593.9,,266.25,728.4,759.25,614.8,995.4,,763.25,1155.0,7708.65,380.5,55.3,1438.3,,,1331.2
2024-02-20,161.05,739.85,3228.6,1300.5,151.1,866.75,501.5,1088.6,6763.6,202.7,230.9,207.1,1841.3,1406.45,446.5,2036.95,331.3,3756.2,154.4,2995.3,834.1,1454.3,110.85,81.75,146.45,3114.9,1156.85,951.9,175.05,158.5,281.7,99.05,1762.5,514.45,2136.75,3708.05,1937.85,749.95,439.1,,590.65,,267.25,739.75,760.1,639.85,995.65,,755.1,1154.4,7776.3,378.95,55.1,1437.5,,,1286.7
