DATE,SYMBOL,CLOSE
2024-12-05,HDFCBANK,1865.75
2024-12-05,HFCL,129.36
2024-12-05,IDFCFIRSTB,65.96
2024-12-05,IEX,178.15
2024-12-05,INDIGO,4368.55
2024-12-05,INOXINDIA,1164.2
2024-12-05,IRCTC,836.85
2024-12-05,IREDA,220.86
2024-12-05,IRFC,150.84
2024-12-05,JIOFIN,341.5
2024-12-05,KELLTONTEC,147.13
2024-12-05,KOTAKBANK,1775.15
2024-12-05,LATENTVIEW,478.4
2024-12-05,MANINDS,360.7
2024-12-05,MAZDOCK,4861.55
2024-12-05,MCX,6488.25
2024-12-05,MTARTECH,1791.4
2024-12-05,NEWGEN,1309.45
2024-12-05,PPL,512.2
2024-12-05,PREMIERENE,1273.4
2024-12-05,PRINCEPIPE,437.4
2024-12-05,RAILTEL,417.4
2024-12-05,RTNPOWER,14.82
2024-12-05,RVNL,443.25
2024-12-05,SBICARD,724.4
2024-12-05,SBIN,865.45
2024-12-05,SONACOMS,675.0
2024-12-05,SPANDANA,398.6
2024-12-05,SWIGGY,540.0
2024-12-05,SYNGENE,928.3
2024-12-05,TATACONSUM,966.45
2024-12-05,TATAELXSI,7367.75
2024-12-05,TATAPOWER,430.85
2024-12-05,UJJIVANSFB,34.98
2024-12-05,VBL,633.5
2024-12-05,VINCOFE,123.01
2024-12-05,WHIRLPOOL,1892.45
2024-12-05,ZOMATO,299.35
2024-12-06,ACI,695.5
2024-12-06,ADANIENT,2506.4
2024-12-06,ADANIPORTS,1259.05
2024-12-06,AEROFLEX,218.26
2024-12-06,AETHER,863.0
2024-12-06,AVALON,892.55
2024-12-06,AXISBANK,1184.55
2024-12-06,BAJFINANCE,6850.3
2024-12-06,BANDHANBNK,176.27
2024-12-06,BHEL,249.05
2024-12-06,CASTROLIND,222.37
2024-12-06,CDSL,1883.8
2024-12-06,CLEAN,1292.65
2024-12-06,COALINDIA,417.15
2024-12-06,DATAPATTNS,2599.45
2024-12-06,DCXINDIA,336.35
2024-12-06,DMART,3805.55
2024-12-06,FEDERALBNK,213.4
2024-12-06,HAL,4559.65
2024-12-06,HAPPSTMNDS,757.9
2024-12-06,HDFCBANK,1855.85
2024-12-06,HFCL,132.26
2024-12-06,IDFCFIRSTB,65.9
2024-12-06,IEX,184.96
2024-12-06,INDIGO,4469.2
2024-12-06,INOXINDIA,1197.85
2024-12-06,IRCTC,830.6
2024-12-06,IREDA,221.25
2024-12-06,IRFC,158.0
2024-12-06,JIOFIN,338.9
2024-12-06,KELLTONTEC,151.87
2024-12-06,KOTAKBANK,1776.95
2024-12-06,LATENTVIEW,471.8
2024-12-06,MANINDS,366.05
2024-12-06,MAZDOCK,4879.4
2024-12-06,MCX,6920.0
2024-12-06,MTARTECH,1762.7
2024-12-06,NEWGEN,1352.9
2024-12-06,PPL,521.35
2024-12-06,PREMIERENE,1263.75
2024-12-06,PRINCEPIPE,436.25
2024-12-06,RAILTEL,435.85
2024-12-06,RTNPOWER,15.26
2024-12-06,RVNL,464.7
2024-12-06,SBICARD,717.4
2024-12-06,SBIN,863.65
2024-12-06,SONACOMS,669.0
2024-12-06,SPANDANA,387.05
2024-12-06,SWIGGY,544.7
2024-12-06,SYNGENE,919.7
2024-12-06,TATACONSUM,974.45
2024-12-06,TATAELXSI,7396.45
2024-12-06,TATAPOWER,439.7
2024-12-06,UJJIVANSFB,35.1
2024-12-06,VBL,644.05
2024-12-06,VINCOFE,124.27
2024-12-06,WHIRLPOOL,1895.05
2024-12-06,ZOMATO,302.95
2024-12-09,ACI,699.45
2024-12-09,ADANIENT,2495.85
2024-12-09,ADANIPORTS,1266.85
2024-12-09,AEROFLEX,215.59
2024-12-09,AETHER,904.1
2024-12-09,AVALON,860.0
2024-12-09,AXISBANK,1163.25
2024-12-09,BAJFINANCE,6868.35
2024-12-09,BANDHANBNK,174.55
2024-12-09,BHEL,249.55
2024-12-09,CASTROLIND,222.78
2024-12-09,CDSL,1904.95
2024-12-09,CLEAN,1288.95
2024-12-09,COALINDIA,414.0
2024-12-09,DATAPATTNS,2650.15
2024-12-09,DCXINDIA,329.65
2024-12-09,DMART,3829.05
2024-12-09,FEDERALBNK,213.77
2024-12-09,HAL,4618.95
2024-12-09,HAPPSTMNDS,762.1
2024-12-09,HDFCBANK,1870.0
2024-12-09,HFCL,130.93
2024-12-09,IDFCFIRSTB,65.22
2024-12-09,IEX,184.13
2024-12-09,INDIGO,4489.45
2024-12-09,INOXINDIA,1183.2
2024-12-09,IRCTC,833.7
2024-12-09,IREDA,221.81
2024-12-09,IRFC,159.2
2024-12-09,JIOFIN,336.85
2024-12-09,KELLTONTEC,162.76
2024-12-09,KOTAKBANK,1786.25
2024-12-09,LATENTVIEW,482.5
2024-12-09,MANINDS,359.25
2024-12-09,MAZDOCK,4888.2
2024-12-09,MCX,6849.4
2024-12-09,MTARTECH,1752.55
2024-12-09,NEWGEN,1429.15
2024-12-09,PPL,560.65
2024-12-09,PREMIERENE,1291.6
2024-12-09,PRINCEPIPE,433.9
2024-12-09,RAILTEL,441.9
2024-12-09,RTNPOWER,14.78
2024-12-09,RVNL,470.55
2024-12-09,SBICARD,719.65
2024-12-09,SBIN,858.05
2024-12-09,SONACOMS,659.65
2024-12-09,SPANDANA,387.65
2024-12-09,SWIGGY,536.85
2024-12-09,SYNGENE,867.9
2024-12-09,TATACONSUM,933.95
2024-12-09,TATAELXSI,7356.0
2024-12-09,TATAPOWER,440.75
2024-12-09,UJJIVANSFB,35.09
2024-12-09,VBL,641.6
2024-12-09,VINCOFE,123.99
2024-12-09,WHIRLPOOL,1878.05
2024-12-09,ZOMATO,295.3
2024-12-10,ACI,711.6
2024-12-10,ADANIENT,2467.2
2024-12-10,ADANIPORTS,1248.75
2024-12-10,AEROFLEX,212.76
2024-12-10,AETHER,884.5
2024-12-10,AVALON,885.35
2024-12-10,AXISBANK,1153.65
2024-12-10,BAJFINANCE,6936.2
2024-12-10,BANDHANBNK,175.45
2024-12-10,BHEL,248.6
2024-12-10,CASTROLIND,217.25
2024-12-10,CDSL,1908.9
2024-12-10,CLEAN,1398.3
2024-12-10,COALINDIA,414.05
2024-12-10,DATAPATTNS,2628.0
2024-12-10,DCXINDIA,324.9
2024-12-10,DMART,3816.9
2024-12-10,FEDERALBNK,214.34
2024-12-10,HAL,4627.7
2024-12-10,HAPPSTMNDS,761.5
2024-12-10,HDFCBANK,1868.1
2024-12-10,HFCL,126.91
2024-12-10,IDFCFIRSTB,65.87
2024-12-10,IEX,186.13
2024-12-10,INDIGO,4477.0
2024-12-10,INOXINDIA,1194.7
2024-12-10,IRCTC,835.0
2024-12-10,IREDA,221.15
2024-12-10,IRFC,156.85
2024-12-10,JIOFIN,335.1
2024-12-10,KELLTONTEC,163.27
2024-12-10,KOTAKBANK,1794.7
2024-12-10,LATENTVIEW,494.85
2024-12-10,MANINDS,373.1
2024-12-10,MAZDOCK,4873.7
2024-12-10,MCX,6676.1
2024-12-10,MTARTECH,1750.65
2024-12-10,NEWGEN,1417.55
2024-12-10,PPL,567.1
2024-12-10,PREMIERENE,1281.3
2024-12-10,PRINCEPIPE,426.5
2024-12-10,RAILTEL,435.35
2024-12-10,RTNPOWER,14.34
2024-12-10,RVNL,458.6
2024-12-10,SBICARD,729.5
2024-12-10,SBIN,867.5
2024-12-10,SONACOMS,645.55
2024-12-10,SPANDANA,393.05
2024-12-10,SWIGGY,543.75
2024-12-10,SYNGENE,881.05
2024-12-10,TATACONSUM,926.75
2024-12-10,TATAELXSI,7403.15
2024-12-10,TATAPOWER,435.2
2024-12-10,UJJIVANSFB,36.25
2024-12-10,VBL,645.35
2024-12-10,VINCOFE,127.95
2024-12-10,WHIRLPOOL,1929.45
2024-12-10,ZOMATO,295.85
2024-12-11,ACI,699.85
2024-12-11,ADANIENT,2457.25
2024-12-11,ADANIPORTS,1233.8
2024-12-11,AEROFLEX,216.71
2024-12-11,AETHER,909.35
2024-12-11,AVALON,896.2
2024-12-11,AXISBANK,1147.25
2024-12-11,BAJFINANCE,7115.1
2024-12-11,BANDHANBNK,174.42
2024-12-11,BHEL,253.7
2024-12-11,CASTROLIND,214.52
2024-12-11,CDSL,1930.35
2024-12-11,CLEAN,1439.6
2024-12-11,COALINDIA,416.95
2024-12-11,DATAPATTNS,2647.2
2024-12-11,DCXINDIA,318.4
2024-12-11,DMART,3708.3
2024-12-11,FEDERALBNK,214.68
2024-12-11,HAL,4649.7
2024-12-11,HAPPSTMNDS,759.7
2024-12-11,HDFCBANK,1863.1
2024-12-11,HFCL,126.49
2024-12-11,IDFCFIRSTB,65.2
2024-12-11,IEX,190.28
2024-12-11,INDIGO,4465.55
2024-12-11,INOXINDIA,1187.55
2024-12-11,IRCTC,855.45
2024-12-11,IREDA,225.43
2024-12-11,IRFC,164.91
2024-12-11,JIOFIN,343.0
2024-12-11,KELLTONTEC,164.68
2024-12-11,KOTAKBANK,1794.7
2024-12-11,LATENTVIEW,516.25
2024-12-11,MANINDS,368.45
2024-12-11,MAZDOCK,4922.35
2024-12-11,MCX,6706.45
2024-12-11,MTARTECH,1738.65
2024-12-11,NEWGEN,1420.75
2024-12-11,PPL,555.15
2024-12-11,PREMIERENE,1329.15
2024-12-11,PRINCEPIPE,429.9
2024-12-11,RAILTEL,451.5
2024-12-11,RTNPOWER,14.34
2024-12-11,RVNL,474.25
2024-12-11,SBICARD,730.75
2024-12-11,SBIN,861.6
2024-12-11,SONACOMS,641.75
2024-12-11,SPANDANA,384.75
2024-12-11,SWIGGY,522.55
2024-12-11,SYNGENE,904.75
2024-12-11,TATACONSUM,935.05
2024-12-11,TATAELXSI,7350.25
2024-12-11,TATAPOWER,434.8
2024-12-11,UJJIVANSFB,36.48
2024-12-11,VBL,643.95
2024-12-11,VINCOFE,124.96
2024-12-11,WHIRLPOOL,1936.95
2024-12-11,ZOMATO,291.8
2024-12-12,ACI,693.65
2024-12-12,ADANIENT,2504.1
2024-12-12,ADANIPORTS,1244.0
2024-12-12,AEROFLEX,230.61
2024-12-12,AETHER,889.85
2024-12-12,AVALON,870.0
2024-12-12,AXISBANK,1145.65
2024-12-12,BAJFINANCE,7125.8
2024-12-12,BANDHANBNK,170.51
2024-12-12,BHEL,244.5
2024-12-12,CASTROLIND,209.63
2024-12-12,CDSL,1948.0
2024-12-12,CLEAN,1410.8
2024-12-12,COALINDIA,409.1
2024-12-12,DATAPATTNS,2601.35
2024-12-12,DCXINDIA,312.7
2024-12-12,DMART,3688.45
2024-12-12,FEDERALBNK,212.68
2024-12-12,HAL,4660.55
2024-12-12,HAPPSTMNDS,749.1
2024-12-12,HDFCBANK,1859.25
2024-12-12,HFCL,124.77
2024-12-12,IDFCFIRSTB,64.33
2024-12-12,IEX,188.61
2024-12-12,INDIGO,4464.35
2024-12-12,INOXINDIA,1166.05
2024-12-12,IRCTC,839.9
2024-12-12,IREDA,221.03
2024-12-12,IRFC,162.73
2024-12-12,JIOFIN,338.3
2024-12-12,KELLTONTEC,158.56
2024-12-12,KOTAKBANK,1768.7
2024-12-12,LATENTVIEW,508.55
2024-12-12,MANINDS,367.0
2024-12-12,MAZDOCK,4955.75
2024-12-12,MCX,6674.05
2024-12-12,MTARTECH,1671.35
2024-12-12,NEWGEN,1404.45
2024-12-12,PPL,546.15
2024-12-12,PREMIERENE,1307.35
2024-12-12,PRINCEPIPE,424.3
2024-12-12,RAILTEL,446.2
2024-12-12,RTNPOWER,14.05
2024-12-12,RVNL,471.5
2024-12-12,SBICARD,726.8
2024-12-12,SBIN,853.7
2024-12-12,SONACOMS,635.4
2024-12-12,SPANDANA,373.95
2024-12-12,SWIGGY,504.3
2024-12-12,SYNGENE,870.05
2024-12-12,TATACONSUM,921.25
2024-12-12,TATAELXSI,7319.7
2024-12-12,TATAPOWER,433.55
2024-12-12,UJJIVANSFB,36.06
2024-12-12,VBL,646.25
2024-12-12,VINCOFE,122.27
2024-12-12,WHIRLPOOL,1946.75
2024-12-12,ZOMATO,284.9
2024-12-13,ACI,669.3
2024-12-13,ADANIENT,2527.55
2024-12-13,ADANIPORTS,1259.95
2024-12-13,AEROFLEX,227.3
2024-12-13,AETHER,889.55
2024-12-13,AVALON,853.15
2024-12-13,AXISBANK,1148.15
2024-12-13,BAJFINANCE,7182.8
2024-12-13,BANDHANBNK,169.73
2024-12-13,BHEL,242.75
2024-12-13,CASTROLIND,210.98
2024-12-13,CDSL,1943.5
2024-12-13,CLEAN,1424.6
2024-12-13,COALINDIA,410.3
2024-12-13,DATAPATTNS,2541.2
2024-12-13,DCXINDIA,315.65
2024-12-13,DMART,3652.3
2024-12-13,FEDERALBNK,213.15
2024-12-13,HAL,4669.65
2024-12-13,HAPPSTMNDS,745.4
2024-12-13,HDFCBANK,1871.75
2024-12-13,HFCL,125.23
2024-12-13,IDFCFIRSTB,64.23
2024-12-13,IEX,189.43
2024-12-13,INDIGO,4432.9
2024-12-13,INOXINDIA,1165.55
2024-12-13,IRCTC,835.45
2024-12-13,IREDA,217.48
2024-12-13,IRFC,159.32
2024-12-13,JIOFIN,339.75
2024-12-13,KELLTONTEC,161.68
2024-12-13,KOTAKBANK,1805.65
2024-12-13,LATENTVIEW,505.75
2024-12-13,MANINDS,362.2
2024-12-13,MAZDOCK,4849.9
2024-12-13,MCX,6569.35
2024-12-13,MTARTECH,1638.5
2024-12-13,NEWGEN,1390.35
2024-12-13,PPL,555.7
2024-12-13,PREMIERENE,1294.85
2024-12-13,PRINCEPIPE,423.2
2024-12-13,RAILTEL,440.85
2024-12-13,RTNPOWER,14.1
2024-12-13,RVNL,465.95
2024-12-13,SBICARD,725.45
2024-12-13,SBIN,861.55
2024-12-13,SONACOMS,631.8
2024-12-13,SPANDANA,373.95
2024-12-13,SWIGGY,532.35
2024-12-13,SYNGENE,868.0
2024-12-13,TATACONSUM,929.7
2024-12-13,TATAELXSI,7364.4
2024-12-13,TATAPOWER,428.45
2024-12-13,UJJIVANSFB,35.85
2024-12-13,VBL,645.65
2024-12-13,VINCOFE,119.49
2024-12-13,WHIRLPOOL,1913.0
2024-12-13,ZOMATO,288.25
2024-12-16,ACI,666.25
2024-12-16,ADANIENT,2512.4
2024-12-16,ADANIPORTS,1243.15
2024-12-16,AEROFLEX,218.03
2024-12-16,AETHER,877.3
2024-12-16,AVALON,872.85
2024-12-16,AXISBANK,1150.9
2024-12-16,BAJFINANCE,7208.4
2024-12-16,BANDHANBNK,169.83
2024-12-16,BHEL,247.6
2024-12-16,CASTROLIND,208.44
2024-12-16,CDSL,1957.95
2024-12-16,CLEAN,1438.95
2024-12-16,COALINDIA,410.45
2024-12-16,DATAPATTNS,2642.8
2024-12-16,DCXINDIA,313.75
2024-12-16,DMART,3623.8
2024-12-16,FEDERALBNK,213.4
2024-12-16,HAL,4676.35
2024-12-16,HAPPSTMNDS,743.4
2024-12-16,HDFCBANK,1865.2
2024-12-16,HFCL,125.61
2024-12-16,IDFCFIRSTB,64.34
2024-12-16,IEX,189.71
2024-12-16,INDIGO,4406.75
2024-12-16,INOXINDIA,1150.4
2024-12-16,IRCTC,842.5
2024-12-16,IREDA,216.16
2024-12-16,IRFC,158.94
2024-12-16,JIOFIN,340.35
2024-12-16,KELLTONTEC,171.64
2024-12-16,KOTAKBANK,1804.45
2024-12-16,LATENTVIEW,501.4
2024-12-16,MANINDS,357.6
2024-12-16,MAZDOCK,5030.65
2024-12-16,MCX,6706.75
2024-12-16,MTARTECH,1624.95
2024-12-16,NEWGEN,1428.9
2024-12-16,PPL,548.25
2024-12-16,PREMIERENE,1373.5
2024-12-16,PRINCEPIPE,422.15
2024-12-16,RAILTEL,441.95
2024-12-16,RTNPOWER,14.24
2024-12-16,RVNL,469.9
2024-12-16,SBICARD,728.35
2024-12-16,SBIN,860.95
2024-12-16,SONACOMS,631.65
2024-12-16,SPANDANA,372.15
2024-12-16,SWIGGY,596.35
2024-12-16,SYNGENE,858.95
2024-12-16,TATACONSUM,920.35
2024-12-16,TATAELXSI,7357.0
2024-12-16,TATAPOWER,425.5
2024-12-16,UJJIVANSFB,35.64
2024-12-16,VBL,645.4
2024-12-16,VINCOFE,117.99
2024-12-16,WHIRLPOOL,1908.9
2024-12-16,ZOMATO,294.15
2024-12-17,ACI,658.45
2024-12-17,ADANIENT,2487.6
2024-12-17,ADANIPORTS,1231.9
2024-12-17,AEROFLEX,216.22
2024-12-17,AETHER,887.55
2024-12-17,AVALON,898.45
2024-12-17,AXISBANK,1136.25
2024-12-17,BAJFINANCE,7152.8
2024-12-17,BANDHANBNK,163.87
2024-12-17,BHEL,242.35
2024-12-17,CASTROLIND,206.79
2024-12-17,CDSL,1964.05
2024-12-17,CLEAN,1422.25
2024-12-17,COALINDIA,402.9
2024-12-17,DATAPATTNS,2606.85
2024-12-17,DCXINDIA,341.85
2024-12-17,DMART,3542.95
2024-12-17,FEDERALBNK,210.29
2024-12-17,HAL,4622.6
2024-12-17,HAPPSTMNDS,740.6
2024-12-17,HDFCBANK,1833.25
2024-12-17,HFCL,120.98
2024-12-17,IDFCFIRSTB,63.61
2024-12-17,IEX,185.78
2024-12-17,INDIGO,4386.8
2024-12-17,INOXINDIA,1143.1
2024-12-17,IRCTC,826.8
2024-12-17,IREDA,212.51
2024-12-17,IRFC,156.66
2024-12-17,JIOFIN,337.1
2024-12-17,KELLTONTEC,168.21
2024-12-17,KOTAKBANK,1784.05
2024-12-17,LATENTVIEW,494.7
2024-12-17,MANINDS,348.6
2024-12-17,MAZDOCK,5311.25
2024-12-17,MCX,6750.55
2024-12-17,MTARTECH,1587.05
2024-12-17,NEWGEN,1498.4
2024-12-17,PPL,540.5
2024-12-17,PREMIERENE,1323.95
2024-12-17,PRINCEPIPE,421.0
2024-12-17,RAILTEL,436.05
2024-12-17,RTNPOWER,13.94
2024-12-17,RVNL,468.3
2024-12-17,SBICARD,715.35
2024-12-17,SBIN,850.55
2024-12-17,SONACOMS,621.4
2024-12-17,SPANDANA,363.75
2024-12-17,SWIGGY,586.4
2024-12-17,SYNGENE,860.2
2024-12-17,TATACONSUM,904.9
2024-12-17,TATAELXSI,7273.65
2024-12-17,TATAPOWER,420.9
2024-12-17,UJJIVANSFB,35.56
2024-12-17,VBL,647.85
2024-12-17,VINCOFE,113.55
2024-12-17,WHIRLPOOL,1950.5
2024-12-17,ZOMATO,296.8
2024-12-18,ACI,668.9
2024-12-18,ADANIENT,2457.4
2024-12-18,ADANIPORTS,1210.05
2024-12-18,AEROFLEX,209.83
2024-12-18,AETHER,898.45
2024-12-18,AVALON,905.05
2024-12-18,AXISBANK,1122.25
2024-12-18,BAJFINANCE,7074.45
2024-12-18,BANDHANBNK,163.95
2024-12-18,BHEL,239.85
2024-12-18,CASTROLIND,202.01
2024-12-18,CDSL,1948.95
2024-12-18,CLEAN,1471.15
2024-12-18,COALINDIA,395.8
2024-12-18,DATAPATTNS,2525.0
2024-12-18,DCXINDIA,327.4
2024-12-18,DMART,3515.7
2024-12-18,FEDERALBNK,200.03
2024-12-18,HAL,4482.85
2024-12-18,HAPPSTMNDS,731.95
2024-12-18,HDFCBANK,1810.7
2024-12-18,HFCL,118.87
2024-12-18,IDFCFIRSTB,64.66
2024-12-18,IEX,183.15
2024-12-18,INDIGO,4390.35
2024-12-18,INOXINDIA,1146.2
2024-12-18,IRCTC,813.0
2024-12-18,IREDA,206.33
2024-12-18,IRFC,153.35
2024-12-18,JIOFIN,324.6
2024-12-18,KELLTONTEC,162.37
2024-12-18,KOTAKBANK,1780.0
2024-12-18,LATENTVIEW,486.2
2024-12-18,MANINDS,343.0
2024-12-18,MAZDOCK,5100.7
2024-12-18,MCX,6698.0
2024-12-18,MTARTECH,1556.2
2024-12-18,NEWGEN,1498.45
2024-12-18,PPL,532.5
2024-12-18,PREMIERENE,1290.5
2024-12-18,PRINCEPIPE,420.2
2024-12-18,RAILTEL,426.05
2024-12-18,RTNPOWER,13.83
2024-12-18,RVNL,457.45
2024-12-18,SBICARD,710.55
2024-12-18,SBIN,838.15
2024-12-18,SONACOMS,611.15
2024-12-18,SPANDANA,345.85
2024-12-18,SWIGGY,577.35
2024-12-18,SYNGENE,859.45
2024-12-18,TATACONSUM,909.35
2024-12-18,TATAELXSI,7230.55
2024-12-18,TATAPOWER,415.0
2024-12-18,UJJIVANSFB,35.05
2024-12-18,VBL,633.45
2024-12-18,VINCOFE,114.85
2024-12-18,WHIRLPOOL,1945.5
2024-12-18,ZOMATO,291.9
2024-12-19,ACI,667.85
2024-12-19,ADANIENT,2419.35
2024-12-19,ADANIPORTS,1205.0
2024-12-19,AEROFLEX,218.5
2024-12-19,AETHER,895.65
2024-12-19,AVALON,995.55
2024-12-19,AXISBANK,1108.9
2024-12-19,BAJFINANCE,6918.55
2024-12-19,BANDHANBNK,163.17
2024-12-19,BHEL,242.25
2024-12-19,CASTROLIND,203.12
2024-12-19,CDSL,1956.45
2024-12-19,CLEAN,1482.0
2024-12-19,COALINDIA,391.95
2024-12-19,DATAPATTNS,2487.7
2024-12-19,DCXINDIA,327.45
2024-12-19,DMART,3498.15
2024-12-19,FEDERALBNK,200.95
2024-12-19,HAL,4385.1
2024-12-19,HAPPSTMNDS,725.5
2024-12-19,HDFCBANK,1793.5
2024-12-19,HFCL,117.13
2024-12-19,IDFCFIRSTB,65.07
2024-12-19,IEX,184.93
2024-12-19,INDIGO,4434.05
2024-12-19,INOXINDIA,1123.95
2024-12-19,IRCTC,805.55
2024-12-19,IREDA,209.03
2024-12-19,IRFC,152.84
2024-12-19,JIOFIN,313.0
2024-12-19,KELLTONTEC,163.19
2024-12-19,KOTAKBANK,1762.1
2024-12-19,LATENTVIEW,486.85
2024-12-19,MANINDS,339.4
2024-12-19,MAZDOCK,5038.8
2024-12-19,MCX,6686.35
2024-12-19,MTARTECH,1627.35
2024-12-19,NEWGEN,1522.25
2024-12-19,PPL,524.5
2024-12-19,PREMIERENE,1295.4
2024-12-19,PRINCEPIPE,417.75
2024-12-19,RAILTEL,418.9
2024-12-19,RTNPOWER,14.31
2024-12-19,RVNL,448.45
2024-12-19,SBICARD,703.4
2024-12-19,SBIN,832.8
2024-12-19,SONACOMS,609.6
2024-12-19,SPANDANA,339.6
2024-12-19,SWIGGY,582.2
2024-12-19,SYNGENE,849.95
2024-12-19,TATACONSUM,907.1
2024-12-19,TATAELXSI,7235.3
2024-12-19,TATAPOWER,412.6
2024-12-19,UJJIVANSFB,34.71
2024-12-19,VBL,628.0
2024-12-19,VINCOFE,117.54
2024-12-19,WHIRLPOOL,1952.55
2024-12-19,ZOMATO,288.5
2024-12-20,ACI,655.35
2024-12-20,ADANIENT,2344.95
2024-12-20,ADANIPORTS,1182.45
2024-12-20,AEROFLEX,204.85
2024-12-20,AETHER,876.55
2024-12-20,AVALON,992.5
2024-12-20,AXISBANK,1071.85
2024-12-20,BAJFINANCE,6848.25
2024-12-20,BANDHANBNK,159.05
2024-12-20,BHEL,235.3
2024-12-20,CASTROLIND,200.64
2024-12-20,CDSL,1860.75
2024-12-20,CLEAN,1451.05
2024-12-20,COALINDIA,382.0
2024-12-20,DATAPATTNS,2567.75
2024-12-20,DCXINDIA,329.8
2024-12-20,DMART,3408.3
2024-12-20,FEDERALBNK,194.46
2024-12-20,HAL,4190.2
2024-12-20,HAPPSTMNDS,700.25
2024-12-20,HDFCBANK,1771.5
2024-12-20,HFCL,113.35
2024-12-20,IDFCFIRSTB,61.68
2024-12-20,IEX,177.45
2024-12-20,INDIGO,4395.6
2024-12-20,INOXINDIA,1092.4
2024-12-20,IRCTC,784.25
2024-12-20,IREDA,206.32
2024-12-20,IRFC,148.41
2024-12-20,JIOFIN,304.3
2024-12-20,KELLTONTEC,153.1
2024-12-20,KOTAKBANK,1743.55
2024-12-20,LATENTVIEW,474.9
2024-12-20,MANINDS,326.35
2024-12-20,MAZDOCK,4724.1
2024-12-20,MCX,6397.4
2024-12-20,MTARTECH,1722.2
2024-12-20,NEWGEN,1574.05
2024-12-20,PPL,499.5
2024-12-20,PREMIERENE,1296.4
2024-12-20,PRINCEPIPE,407.4
2024-12-20,RAILTEL,400.65
2024-12-20,RTNPOWER,13.88
2024-12-20,RVNL,433.25
2024-12-20,SBICARD,687.0
2024-12-20,SBIN,812.0
2024-12-20,SONACOMS,588.45
2024-12-20,SPANDANA,330.4
2024-12-20,SWIGGY,597.45
2024-12-20,SYNGENE,844.0
2024-12-20,TATACONSUM,889.45
2024-12-20,TATAELXSI,6921.6
2024-12-20,TATAPOWER,401.1
2024-12-20,UJJIVANSFB,34.17
2024-12-20,VBL,612.55
2024-12-20,VINCOFE,116.25
2024-12-20,WHIRLPOOL,1939.95
2024-12-20,ZOMATO,282.1
2024-12-23,ACI,661.4
2024-12-23,ADANIENT,2338.95
2024-12-23,ADANIPORTS,1191.8
2024-12-23,AEROFLEX,204.28
2024-12-23,AETHER,879.85
2024-12-23,AVALON,989.5
2024-12-23,AXISBANK,1079.15
2024-12-23,BAJFINANCE,6866.7
2024-12-23,BANDHANBNK,164.38
2024-12-23,BHEL,240.95
2024-12-23,CASTROLIND,196.11
2024-12-23,CDSL,1818.6
2024-12-23,CLEAN,1453.45
2024-12-23,COALINDIA,382.95
2024-12-23,DATAPATTNS,2480.65
2024-12-23,DCXINDIA,326.4
2024-12-23,DMART,3460.55
2024-12-23,FEDERALBNK,197.02
2024-12-23,HAL,4226.0
2024-12-23,HAPPSTMNDS,699.7
2024-12-23,HDFCBANK,1801.0
2024-12-23,HFCL,112.6
2024-12-23,IDFCFIRSTB,61.95
2024-12-23,IEX,177.13
2024-12-23,INDIGO,4439.95
2024-12-23,INOXINDIA,1095.0
2024-12-23,IRCTC,788.2
2024-12-23,IREDA,201.59
2024-12-23,IRFC,147.79
2024-12-23,JIOFIN,304.7
2024-12-23,KELLTONTEC,150.56
2024-12-23,KOTAKBANK,1745.35
2024-12-23,LATENTVIEW,466.5
2024-12-23,MANINDS,326.65
2024-12-23,MAZDOCK,4674.15
2024-12-23,MCX,6373.3
2024-12-23,MTARTECH,1689.45
2024-12-23,NEWGEN,1585.35
2024-12-23,PPL,487.2
2024-12-23,PREMIERENE,1321.65
2024-12-23,PRINCEPIPE,405.5
2024-12-23,RAILTEL,395.95
2024-12-23,RTNPOWER,13.6
2024-12-23,RVNL,429.6
2024-12-23,SBICARD,691.3
2024-12-23,SBIN,821.15
2024-12-23,SONACOMS,584.15
2024-12-23,SPANDANA,319.15
2024-12-23,SWIGGY,583.65
2024-12-23,SYNGENE,842.6
2024-12-23,TATACONSUM,902.75
2024-12-23,TATAELXSI,6900.75
2024-12-23,TATAPOWER,399.9
2024-12-23,UJJIVANSFB,33.58
2024-12-23,VBL,626.55
2024-12-23,VINCOFE,113.16
2024-12-23,WHIRLPOOL,1851.35
2024-12-23,ZOMATO,273.95
2024-12-24,ACI,664.05
2024-12-24,ADANIENT,2372.45
2024-12-24,ADANIPORTS,1182.2
2024-12-24,AEROFLEX,205.47
2024-12-24,AETHER,882.75
2024-12-24,AVALON,977.55
2024-12-24,AXISBANK,1078.9
2024-12-24,BAJFINANCE,6808.2
2024-12-24,BANDHANBNK,166.54
2024-12-24,BHEL,239.35
2024-12-24,CASTROLIND,198.29
2024-12-24,CDSL,1815.5
2024-12-24,CLEAN,1430.3
2024-12-24,COALINDIA,384.5
2024-12-24,DATAPATTNS,2487.4
2024-12-24,DCXINDIA,334.8
2024-12-24,DMART,3459.65
2024-12-24,FEDERALBNK,196.72
2024-12-24,HAL,4216.2
2024-12-24,HAPPSTMNDS,700.8
2024-12-24,HDFCBANK,1798.1
2024-12-24,HFCL,114.32
2024-12-24,IDFCFIRSTB,62.29
2024-12-24,IEX,177.15
2024-12-24,INDIGO,4612.25
2024-12-24,INOXINDIA,1109.15
2024-12-24,IRCTC,788.8
2024-12-24,IREDA,200.97
